id,displayName,primaryType,formattedAddress,location[latitude],location[longitude],nationalPhoneNumber,currentOpeningHours,websiteURL,
ChIJ4y9KnISmM4gRNE_lbEI_9qo,Lake Latonka Property Owners Association,,"420 Latonka Dr, Mercer, PA 16137, USA",41.2908731,-80.1816839,(724) 475-4715,,http://www.lakelatonka.org/,None
ChIJBV66o4SmM4gRaRtjdJLi-FA,Lake Latonka Fall Festival,event venue,"420 Latonka Dr, Mercer, PA 16137, USA",41.2921116,-80.18190320000001,(724) 605-5333,,https://lakelatonkafallfestival.com/,None
ChIJ50uxB4-mM4gRfjeqprC9Tok,Hapeman Electronics Inc,,"761 N Cottage Rd, Mercer, PA 16137, USA",41.2931363,-80.1745382,(866) 454-2633,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 1:30 PM|Saturday: Closed|Sunday: Closed|,https://hapeman.com/,None
ChIJAQCU05uJNIgRYjTec8AXEoY,RICHEY CONSTRUCTION,general contractor,"282 Latonka Dr, Mercer, PA 16137, USA",41.2816249,-80.1795826,(724) 935-7171,Monday: 9:00 AM - 6:00 PM|Tuesday: 9:00 AM - 6:00 PM|Wednesday: 9:00 AM - 6:00 PM|Thursday: 9:00 AM - 6:00 PM|Friday: 9:00 AM - 6:00 PM|Saturday: Closed|Sunday: Closed|,https://www.richeyconstruction.net/,None
ChIJq6MIYK-mM4gRwa9NL8Oq1Nc,Graphic MX,,"158 Latonka Dr, Mercer, PA 16137, USA",41.2712894,-80.1805147,(412) 203-3040,,http://graphicmx.com/contact.shtml,None
ChIJZ7rR_ju7M4gRmWcCJkckENI,Kidds Mill Park,,"222 Line Rd, Mercer, PA 16137, USA",41.3541886,-80.39779039999999,,,,None
ChIJ1a75T3OjM4gRjsuEGp2u2_U,"Momentum Builders, Inc.",roofing contractor,"395 N Perry Hwy, Mercer, PA 16137, USA",41.2465729,-80.239116,(800) 468-3535,Monday: 8:00 AM - 4:30 PM|Tuesday: 8:00 AM - 4:30 PM|Wednesday: 8:00 AM - 4:30 PM|Thursday: 8:00 AM - 4:30 PM|Friday: 8:00 AM - 4:30 PM|Saturday: Closed|Sunday: Closed|,http://www.momentumbuilders.com/,None
ChIJG4l_sgyjM4gRCY_POZ2-DoY,Colonial Inn Mercer - Grove City,motel,"383 N Perry Hwy, Mercer, PA 16137, USA",41.24575780000001,-80.2391581,(724) 662-5600,"Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: 12:00 - 7:00 AM, 8:00 AM - 7:00 AM|Saturday: 8:00 AM - 12:00 AM|Sunday: Open 24 hours|",https://www.colonialinnmercergrovecity.top/,None
ChIJSZtDpQyjM4gR1IhCPlUf5Js,Pine Grove Mobile Home Park,rv park,"374 Perry Hwy, Mercer, PA 16137, USA",41.2457174,-80.23776,(724) 300-3484,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJIVimcAKjM4gRhNQBf8rrNA8,Miller Mercer Livestock Auction,,"424 N Perry Hwy, Mercer, PA 16137, USA",41.2486305,-80.2350082,(724) 456-3632,Monday: 4:00 - 8:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: Closed|Sunday: Closed|,https://www.millersmercerlivestock.com/,None
ChIJJdT4cW93M4gRXfRwUPhVslU,"Growing Together Aquaponics, Inc.",farm,"776 Greenville Rd, Mercer, PA 16137, USA",41.250051,-80.245041,(330) 573-2733,Monday: 9:00 AM - 4:00 PM|Tuesday: 9:00 AM - 4:00 PM|Wednesday: 9:00 AM - 4:00 PM|Thursday: Closed|Friday: 9:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,https://www.gtaquaponics.org/,None
ChIJu8LvnWyjM4gRaVgEEpH2HKM,Yes Academy,,"740 Greenville Rd, Mercer, PA 16137, USA",41.2484981,-80.2482866,(724) 269-7544,,,None
ChIJQwv5nPejM4gRA7rr4fg3AT8,UPS Authorized Shipping Provider,,"313 N Perry Hwy, Mercer, PA 16137, USA",41.2408035,-80.2387744,(724) 269-7143,Monday: 7:00 AM - 8:00 PM|Tuesday: 7:00 AM - 8:00 PM|Wednesday: 7:00 AM - 8:00 PM|Thursday: 7:00 AM - 8:00 PM|Friday: 7:00 AM - 8:00 PM|Saturday: 7:00 AM - 7:00 PM|Sunday: 9:00 AM - 5:00 PM|,https://locations.ups.com/us/en/pa/mercer/authorized-shipping-provider-150916.html?utm source=google&utm medium=organic&utm campaign=rio,None
ChIJDZcNUPyiM4gRUV7KJBNj75Y,Ace Hardware,hardware store,"313 N Perry Hwy, Mercer, PA 16137, USA",41.240606199999995,-80.2385273,(724) 269-7143,Monday: 7:00 AM - 8:00 PM|Tuesday: 7:00 AM - 8:00 PM|Wednesday: 7:00 AM - 8:00 PM|Thursday: 7:00 AM - 8:00 PM|Friday: 7:00 AM - 8:00 PM|Saturday: 7:00 AM - 7:00 PM|Sunday: 9:00 AM - 5:00 PM|,https://www.acefixithardware.com/?utm source=google&utm medium=local&utm campaign=localmaps&utm content=18627,None
ChIJp4OiRwmjM4gR1u9HlbIG6_g,WAE Balancing Inc,,"15 Tripplewood Dr, Mercer, PA 16137, USA",41.240372799999996,-80.2370413,(724) 662-5743,,http://www.waebalancing.com/,None
ChIJX_ekcK2mM4gRZBt3-MZp_lw,Maple Lane Farm,event venue,"767 Franklin Rd, Mercer, PA 16137, USA",41.263084899999996,-80.1786352,(724) 679-8259,,http://www.maplelanefarmpa.com/,None
ChIJiUl9Eq2mM4gRto398PiNo44,ADESA Mercer,car dealer,"758 Franklin Rd, Mercer, PA 16137, USA",41.261444,-80.17877960000001,(724) 662-4500,Monday: 9:00 AM - 4:00 PM|Tuesday: 9:00 AM - 4:00 PM|Wednesday: 9:00 AM - 4:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.adesa.com/auction location/adesa-mercer/,None
ChIJa7qiFImnM4gRgNt98SR33DQ,AFC (Automotive Finance Corp.) Mercer,finance,"758 Franklin Rd, Mercer, PA 16137, USA",41.262381999999995,-80.1772213,(724) 662-7240,Monday: 9:00 AM - 2:00 PM|Tuesday: 9:00 AM - 2:00 PM|Wednesday: 9:00 AM - 2:00 PM|Thursday: 9:00 AM - 2:00 PM|Friday: 9:00 AM - 2:00 PM|Saturday: Closed|Sunday: Closed|,https://www.autofinance.com/,None
ChIJ5dtSOt2nM4gRJ21QGmvgf-I,FedEx Drop Box,courier service,"758 Franklin Rd, Mercer, PA 16137, USA",41.262381999999995,-80.1772213,(800) 463-3339,,https://local.fedex.com/en/drop-box-self-service,None
ChIJV4bVf62mM4gR_NdN43fCvRI,Adams Garage,car repair,"796 Franklin Rd, Mercer, PA 16137, USA",41.2632329,-80.1756608,(724) 269-7220,Monday: 8:00 AM - 4:00 PM|Tuesday: 8:00 AM - 4:00 PM|Wednesday: 8:00 AM - 4:00 PM|Thursday: 8:00 AM - 4:00 PM|Friday: 8:00 AM - 4:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJRSO4WrKmM4gR9-5lqqT1gIE,Mercer County State Bank,bank,"811 Franklin Rd, Mercer, PA 16137, USA",41.2642836,-80.1745449,(724) 662-3131,Monday: 9:00 AM - 4:00 PM|Tuesday: 9:00 AM - 4:00 PM|Wednesday: 9:00 AM - 4:00 PM|Thursday: 9:00 AM - 4:00 PM|Friday: 9:00 AM - 5:30 PM|Saturday: 8:30 AM - 12:00 PM|Sunday: Closed|,https://www.mcsbank.bank/,None
ChIJlawMpO-nM4gRtqv4XsaXohg,Revitalize Massage Therapy,spa,"365 N Cottage Rd Suite A, Mercer, PA 16137, USA",41.264319,-80.17362299999999,(724) 269-7772,Monday: Closed|Tuesday: 2:00 - 7:00 PM|Wednesday: 10:00 AM - 7:00 PM|Thursday: 12:00 - 5:00 PM|Friday: 10:00 AM - 3:00 PM|Saturday: 10:00 AM - 3:00 PM|Sunday: Closed|,http://www.vagaro.com/revitalizemassagetherapy365,None
ChIJ__-rtbOmM4gRu4eIcJqz8kY,Simply Sweets,,"823 Franklin Rd, Mercer, PA 16137, USA",41.2643628,-80.1733603,(724) 992-1927,Monday: Closed|Tuesday: 9:00 AM - 4:00 PM|Wednesday: 9:00 AM - 4:00 PM|Thursday: 9:00 AM - 4:00 PM|Friday: 9:00 AM - 4:00 PM|Saturday: 9:00 AM - 2:00 PM|Sunday: Closed|,https://www.simplysweetsshop.com/about-us,None
ChIJY__VtP-jM4gRY3xkm8f_018,COOLSPRING Jackson Lake LATONKA JOINT AUTHORITY,,"644 A Franklin Rd, Mercer, PA 16137, USA",41.2595581,-80.18918339999999,(724) 662-2091,,,None
ChIJu06xnAKkM4gRuR7Ot_D6iTw,Lake Latonka Boat Ramp,,"Latonka Dr, Mercer, PA 16137, USA",41.270088099999995,-80.1888046,,,,None
ChIJixVVI8-ZM4gRa24plXKGR4Y,Leesburg Falls: State Game Lands 284,tourist attraction,"Falls Rd, Mercer, PA 16137, USA",41.1440395,-80.2177943,,,,None
ChIJh2r21F6ZM4gRVWfqzvH5DzI,Cobblehaus At The Falls,,"1015 Leesburg Station Rd, Mercer, PA 16137, USA",41.1443685,-80.2183193,(724) 748-6259,Monday: Closed|Tuesday: Closed|Wednesday: 4:00 - 9:00 PM|Thursday: 4:00 - 9:00 PM|Friday: 3:00 - 10:00 PM|Saturday: 12:00 - 10:00 PM|Sunday: 12:00 - 5:00 PM|,http://www.cobblehaus.com/,None
ChIJ9cDnFB2ZM4gREVdOsd59wgM,Bruno Fine Jewelers,jewelry store,"1561 Perry Hwy, Mercer, PA 16137, USA",41.150010099999996,-80.223047,(724) 748-6800,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: 11:00 AM - 5:00 PM|Saturday: 11:00 AM - 5:00 PM|Sunday: 11:00 AM - 5:00 PM|,http://brunojewelry.com/,None
ChIJTfdVnmyjM4gRnwr123kzd3E,Hart Joyce M,,"456 N Pitt St, Mercer, PA 16137, USA",41.2334617,-80.2363305,(724) 662-7202,,,None
ChIJmYC5JgSjM4gRBCULexP0MJI,"Ebony L. Winger, LSW",,"456 N Pitt St, Mercer, PA 16137, USA",41.233803699999996,-80.2375486,(724) 662-7202,,,None
ChIJ__-vfwajM4gRdqQIYOJ2P48,Ronald Mcfadden,doctor,"456 N Pitt St, Mercer, PA 161371129, USA",41.2340379,-80.2375771,(724) 662-7202,,,None
ChIJ__-vfwajM4gRSQcwuGSu6Gw,June Taylor,,"456 N Pitt St, Mercer, PA 161371129, USA",41.2340379,-80.2375771,(724) 662-7202,,,None
ChIJ__-vfwajM4gRxj9pkKqD3rw,George Footman,health,"456 N Pitt St, Mercer, PA 16137, USA",41.2340379,-80.2375771,(724) 662-7202,,,None
ChIJ__-vfwajM4gRJIZfYRMTws0,Jennifer Guthrie,,"456 N Pitt St, Mercer, PA 161371129, USA",41.2340379,-80.2375771,(724) 662-7202,,,None
ChIJEYG5JgSjM4gRl3Pgkz-305E,Paoletta Counseling,,"456 N Pitt St, Mercer, PA 16137, USA",41.2340504,-80.2375531,(724) 662-7202,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 8:00 PM|Wednesday: 9:00 AM - 8:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,https://www.paoletta.org/,None
ChIJUX_i3gOjM4gRZTsSxpLM63Q,Faith Mc Guire's Beauty Salon,beauty salon,"248 N Pitt St, Mercer, PA 16137, USA",41.2297928,-80.23767939999999,(724) 662-1119,,,None
ChIJ4RRkJgSjM4gRAUbI7OZ1ff0,E & E Welding & Exhaust,car repair,"460 N Pitt St, Mercer, PA 16137, USA",41.234524799999996,-80.23788909999999,(724) 662-0660,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJ_1rm9tSjM4gRljty-JbKj4g,Rite Aid Pharmacy,pharmacy,"100 Franklin St, Mercer, PA 16137, USA",41.2303158,-80.2393007,(724) 662-2009,"Monday: 9:00 AM - 1:30 PM, 2:00 - 9:00 PM|Tuesday: 9:00 AM - 1:30 PM, 2:00 - 9:00 PM|Wednesday: 9:00 AM - 1:30 PM, 2:00 - 9:00 PM|Thursday: 9:00 AM - 1:30 PM, 2:00 - 9:00 PM|Friday: 9:00 AM - 1:30 PM, 2:00 - 9:00 PM|Saturday: 10:00 AM - 1:30 PM, 2:00 - 5:00 PM|Sunday: 10:00 AM - 1:30 PM, 2:00 - 5:00 PM|",https://www.riteaid.com/locations/pa/mercer/100-franklin-street.html,None
ChIJ7x0FowOjM4gRq0l4oy_hC74,"Gail R. Ludwig, MSW",pharmacy,"100 Franklin St, Mercer, PA 16137, USA",41.2303175,-80.2393061,(724) 662-2009,Monday: 9:00 AM - 9:00 PM|Tuesday: 9:00 AM - 9:00 PM|Wednesday: 9:00 AM - 9:00 PM|Thursday: 9:00 AM - 9:00 PM|Friday: 9:00 AM - 9:00 PM|Saturday: 9:00 AM - 5:00 PM|Sunday: 9:00 AM - 5:00 PM|,,None
ChIJVVUlvgOjM4gRhC9zIhCW7wI,Stan Adamski,pharmacy,"100 Franklin St, Mercer, PA 161371067, USA",41.2302979,-80.2393197,(724) 662-2009,,,None
ChIJ5zprowOjM4gRjpP44VjGH24,higi,consultant,"100 Franklin St, Mercer, PA 16137, USA",41.2302979,-80.2393197,(866) 818-8793,Monday: 8:00 AM - 9:00 PM|Tuesday: 8:00 AM - 9:00 PM|Wednesday: 8:00 AM - 9:00 PM|Thursday: 8:00 AM - 9:00 PM|Friday: 8:00 AM - 9:00 PM|Saturday: 8:00 AM - 9:00 PM|Sunday: 9:00 AM - 6:00 PM|,https://higi.com/locator,None
ChIJj1JQlQOjM4gR5jP_cVLZHbs,Western Union,finance,"100 Franklin St, Mercer, PA 16137, USA",41.230319699999995,-80.23934249999999,(610) 777-8278,Monday: 8:00 AM - 9:00 PM|Tuesday: 8:00 AM - 9:00 PM|Wednesday: 8:00 AM - 9:00 PM|Thursday: 8:00 AM - 9:00 PM|Friday: 8:00 AM - 9:00 PM|Saturday: 8:00 AM - 9:00 PM|Sunday: 9:00 AM - 5:00 PM|,https://www.westernunion.com/?utm source=googlemaps&utm medium=pml-yext,None
ChIJPR4FowOjM4gRnPiFOELwROc,Rite Aid,drugstore,"100 Franklin St, Mercer, PA 16137, USA",41.230320999999996,-80.23934400000002,(724) 662-2009,Monday: 9:00 AM - 9:00 PM|Tuesday: 9:00 AM - 9:00 PM|Wednesday: 9:00 AM - 9:00 PM|Thursday: 9:00 AM - 9:00 PM|Friday: 9:00 AM - 9:00 PM|Saturday: 9:00 AM - 6:00 PM|Sunday: 9:00 AM - 6:00 PM|,https://www.riteaid.com/locations/pa/mercer/100-franklin-street.html,None
ChIJH_gIVASjM4gRKqCSpEJI5Uc,Community Action Partnership,,"20 Coolspring St, Mercer, PA 16137, USA",41.2330967,-80.23978040000001,,,,None
ChIJ89sNswijM4gRfdes-MDxrhs,Mercer Car Wash,car wash,"8 Franklin Rd, Mercer, PA 16137, USA",41.2349834,-80.2375144,(724) 662-0833,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Open 24 hours|Sunday: Open 24 hours|,https://www.facebook.com/profile.php?id=61551595274511&mibextid=LQQJ4d,None
ChIJgXqEbXqjM4gRXpEY5LdvZA8,J & J Lanes,bowling alley,"541 N Perry Hwy, Mercer, PA 16137, USA",41.256977000000006,-80.2392349,(724) 662-4677,Monday: 6:00 - 10:00 PM|Tuesday: Closed|Wednesday: Closed|Thursday: 1:00 - 4:00 PM|Friday: 6:00 - 11:00 PM|Saturday: 6:00 - 11:00 PM|Sunday: Closed|,http://www.facebook.com/jnjlanes,None
ChIJj1L9EXqjM4gRrUHdIwuXV_c,Schiestle's Route 19 Auction,,"537 Perry Hwy, Mercer, PA 16137, USA",41.2565628,-80.23965260000001,(724) 269-5125,,,None
ChIJByurKwKjM4gRjwtmRQoWWGs,Everyday Essentials++,home goods store,"26 Old Fredonia Rd, Mercer, PA 16137, USA",41.25381,-80.25171399999999,(724) 301-8114,,https://cfb3b0-44.myshopify.com/,None
ChIJC5NXbRajM4gRfWzhtPcsAHY,AltusEdge,consultant,"823 E Cornell Rd, Mercer, PA 16137, USA",41.2610362,-80.21578029999999,(855) 648-3343,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://altusedge.com/,None
ChIJ71-BvGujM4gR6Je1pbdCoE4,Mercer County Career Center,,"776 Greenville Rd, Mercer, PA 16137, USA",41.2511203,-80.2485241,(724) 662-3000,,http://www.mercerccc.org/,None
ChIJnVo1yc29zkIR93eacs38hg0,Million Dollar FLASH Photography,,"392 W Cornell Rd, Mercer, PA 16137, USA",41.2583373,-80.2563168,(724) 815-9892,Monday: 6:30 AM - 9:00 PM|Tuesday: 6:30 AM - 9:00 PM|Wednesday: 6:30 AM - 9:00 PM|Thursday: 6:30 AM - 9:00 PM|Friday: 6:30 AM - 9:00 PM|Saturday: 6:30 AM - 9:00 PM|Sunday: 6:30 AM - 12:30 PM|,https://www.facebook.com/profile.php?id=100068026423966,None
ChIJU6rL2CegM4gRN999_4woElM,Banquet & Event Center,banquet hall,"1946 Mercer Grove City Rd, Mercer, PA 16137, USA",41.1774074,-80.1307909,(724) 406-4484,,http://www.banquetandeventcenter.com/,None
ChIJF8by2lx1M4gRN9oNWFH8YRE,American Legion,,"1956 Mercer-Grove City Rd, Mercer, PA 16137 Mercer Grove City Rd, Mercer, PA 16137, USA",41.1776214,-80.13086160000002,(724) 748-6768,Monday: Closed|Tuesday: Closed|Wednesday: 2:00 - 8:00 PM|Thursday: 2:00 - 10:00 PM|Friday: 1:00 - 10:00 PM|Saturday: 1:00 - 10:00 PM|Sunday: 1:00 - 6:00 PM|,https://www.legion.org/,None
ChIJlbD1gfyYM4gRUkH_rX-rV5k,Rachel's Roadhouse,american restaurant,"1553 Perry Hwy, Mercer, PA 16137, USA",41.1506806,-80.2232417,(724) 748-3193,Monday: 11:00 AM - 9:00 PM|Tuesday: 11:00 AM - 9:00 PM|Wednesday: 11:00 AM - 9:00 PM|Thursday: 11:00 AM - 9:00 PM|Friday: 11:00 AM - 10:00 PM|Saturday: 11:00 AM - 10:00 PM|Sunday: 12:00 - 8:00 PM|,http://www.springfields.com/rrh,None
ChIJ1T08KrijM4gRrJVZxnkhbAs,High Fives Custom Apparel,store,"201 Airport Rd, Mercer, PA 16137, USA",41.2618102,-80.2045596,(724) 290-6006,Monday: 7:00 AM - 5:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://highfives.biz/,None
ChIJq6rGihujM4gROhL94FG6dq0,Hillmar Auctions,,"989 E Cornell Rd, Mercer, PA 16137, USA",41.260492899999996,-80.19967369999999,(724) 967-4039,,,None
ChIJb4DFsN-iM4gRbXQx5SbbvDQ,Bill McCandless Ford,car dealer,"8416 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.225623999999996,-80.256345,(724) 662-3730,Monday: 9:00 AM - 8:00 PM|Tuesday: 9:00 AM - 6:00 PM|Wednesday: 9:00 AM - 6:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 6:00 PM|Saturday: 9:00 AM - 3:00 PM|Sunday: Closed|,https://www.billmccandlessford.com/?utm source=GMB&utm medium=organic,None
ChIJsfvKrt-iM4gRxN0sQZ4kCYE,McCandless Trailer Sales,,"8416 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2256314,-80.2563808,(724) 662-2780,Monday: 8:00 AM - 8:00 PM|Tuesday: 8:00 AM - 6:00 PM|Wednesday: 8:00 AM - 6:00 PM|Thursday: 8:00 AM - 8:00 PM|Friday: 8:00 AM - 6:00 PM|Saturday: 8:00 AM - 3:00 PM|Sunday: Closed|,http://www.mccandlesstrailersales.com/,None
ChIJ02RK-SujM4gRDqYwnmWJafM,Ford Parts,auto parts store,"8416 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2256506,-80.25643850000002,(724) 662-3730,Monday: 7:30 AM - 8:00 PM|Tuesday: 7:30 AM - 5:00 PM|Wednesday: 7:30 AM - 5:00 PM|Thursday: 7:30 AM - 5:00 PM|Friday: 7:30 AM - 5:00 PM|Saturday: 7:30 AM - 12:00 PM|Sunday: Closed|,https://www.billmccandlessford.com/?utm source=gmbpts&utm medium=social&mcmid=gmbpts,None
ChIJa1k8d0-jM4gRcVpfgMTcDcY,Ford Service,car repair,"8416 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2256506,-80.25643850000002,(724) 662-3730,Monday: 7:00 AM - 8:00 PM|Tuesday: 7:00 AM - 5:00 PM|Wednesday: 7:00 AM - 5:00 PM|Thursday: 7:00 AM - 5:00 PM|Friday: 7:00 AM - 5:00 PM|Saturday: 7:00 AM - 12:00 PM|Sunday: Closed|,https://www.billmccandlessford.com/?utm source=gmbsvc&utm medium=social&mcmid=gmbsvc,None
ChIJ14BcGd-iM4gRzcFtU4j3JaI,Godfrey Auto Body Inc,car repair,"8400 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.225719399999996,-80.25793449999999,(724) 662-1040,Monday: 8:00 AM - 5:00 PM|Tuesday: 8:00 AM - 5:00 PM|Wednesday: 8:00 AM - 5:00 PM|Thursday: 8:00 AM - 5:00 PM|Friday: 8:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,http://www.godfreyautobody.com/,None
ChIJU_-23fWjM4gRJVfh5ru2WxQ,Jones Construction,roofing contractor,"651 Pulaski Mercer Rd, Mercer, PA 16137, USA",41.2237198,-80.25309399999999,(724) 544-3016,Monday: Open 24 hours|Tuesday: Open 24 hours|Wednesday: Open 24 hours|Thursday: Open 24 hours|Friday: Open 24 hours|Saturday: Closed|Sunday: Closed|,,None
ChIJt0SXRo3BM4gRRj8GDuJdUDw,Final Touch Mobile Detailing,car wash,"8419 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2266433,-80.25661219999999,(724) 877-1500,Monday: 10:00 AM - 6:00 PM|Tuesday: 10:00 AM - 6:00 PM|Wednesday: 10:00 AM - 6:00 PM|Thursday: 10:00 AM - 6:00 PM|Friday: 10:00 AM - 6:00 PM|Saturday: 10:00 AM - 6:00 PM|Sunday: Closed|,http://www.finaltouchmobiledetail.com/,None
ChIJ_2KoDXijM4gRGa1wpLrTlnk,"Rebecca Martin, LCSW",,"8419 Sharon-Mercer Rd E, Mercer, PA 16137, USA",41.226659,-80.25663449999999,,Monday: 9:00 AM - 7:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 7:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 12:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJkftbFdGjM4gR2nkshaxVW8Q,Mental Health Counseling Services,,"8419 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2267118,-80.2565692,(724) 269-7024,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJre-LLxSjM4gRtGgIbOWC4-I,Amelia Taylor LPC,,"8419 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2267118,-80.2565692,(724) 558-5063,Monday: 9:00 AM - 5:00 PM|Tuesday: 9:00 AM - 5:00 PM|Wednesday: 9:00 AM - 5:00 PM|Thursday: 9:00 AM - 5:00 PM|Friday: 9:00 AM - 5:00 PM|Saturday: Closed|Sunday: Closed|,,None
ChIJ18OVjKOjM4gRne8kkZAJwz8,New Beginnings,,"112 Timber Village Ln, Mercer, PA 16137, USA",41.226507999999995,-80.257313,(724) 951-2068,,http://newbeginningswpa.org/,None
ChIJbTLFbQKjM4gRIZyRBm-xov4,Newton Financial Services,consultant,"112 Timber Village Ln, Mercer, PA 16137, USA",41.226524,-80.2573132,(724) 269-9442,Monday: 9:00 AM - 4:00 PM|Tuesday: 9:00 AM - 2:00 PM|Wednesday: 9:00 AM - 2:00 PM|Thursday: Closed|Friday: Closed|Saturday: Closed|Sunday: Closed|,https://newtonfinancialservicesllc.com/,None
ChIJp6MVJt-iM4gRtwiAdLFm-VU,Howard & Son Meat Packing,,"8392 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2255337,-80.2586951,(724) 662-3700,Monday: Closed|Tuesday: 2:00 - 6:00 PM|Wednesday: 10:00 AM - 6:00 PM|Thursday: 10:00 AM - 6:00 PM|Friday: 10:00 AM - 6:00 PM|Saturday: 8:00 AM - 4:00 PM|Sunday: Closed|,,None
ChIJWwokD9-iM4gRqd0XPE69WNI,A Cut Above,beauty salon,"102 Timber Village Ln, Mercer, PA 16137, USA",41.2264311,-80.2577112,(724) 662-1141,,,None
ChIJE9iTDuCiM4gRXdpA23R37Mg,Mercer County Children & Youth Services,,"8425 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.2270355,-80.2560653,(724) 662-2703,,https://www.mercercountypa.gov/cys/,None
ChIJ4QX7C9-iM4gRzHluwIh5hdM,Vernon's Industrial Residential,store,"111 Timber Village Ln, Mercer, PA 16137, USA",41.2266878,-80.2576581,(724) 662-0588,,,None
ChIJ-8SQ_bCjM4gRg0SoArL0uxc,The Pawlor,,"107 Timber Village Ln, Mercer, PA 16137, USA",41.2267698,-80.25756249999999,(724) 893-6268,Monday: Closed|Tuesday: 9:00 AM - 8:00 PM|Wednesday: 9:00 AM - 8:00 PM|Thursday: 9:00 AM - 8:00 PM|Friday: 9:00 AM - 4:00 PM|Saturday: 9:00 AM - 2:00 PM|Sunday: Closed|,https://crm.pawfinity.com/the-pawlor-1,None
ChIJJUIvNgCjM4gRFze4zh5sLwc,West End Grill,american restaurant,"8399 Sharon-Mercer Rd #2c, Mercer, PA 16137, USA",41.226711,-80.25816619999999,(724) 269-7108,Monday: 11:00 AM - 9:00 PM|Tuesday: 11:00 AM - 9:00 PM|Wednesday: 11:00 AM - 9:00 PM|Thursday: 11:00 AM - 9:00 PM|Friday: 11:00 AM - 10:00 PM|Saturday: 11:00 AM - 10:00 PM|Sunday: 11:00 AM - 9:00 PM|,https://west-end-grille.com/,None
ChIJGX1KKwOjM4gRu-IL5PxyMFU,The Gun Store,sporting goods store,"8388 Sharon-Mercer Rd, Mercer, PA 16137, USA",41.225635,-80.25968329999999,(724) 662-3357,Monday: Closed|Tuesday: 10:00 AM - 6:00 PM|Wednesday: 10:00 AM - 6:00 PM|Thursday: 10:00 AM - 6:00 PM|Friday: 10:00 AM - 6:00 PM|Saturday: 10:00 AM - 4:00 PM|Sunday: Closed|,,None
